HomeID,VillageCode,Area,WealthRanking,nMembersAdjusted,nGenerations,Composition,NonNormativeComposition,OwnHouse,OwnGuesthouse,OwnFarm,HousingCharacteristics,fHousing,LandSize,LandSizeGeneratingIncome,nCars,nMotorcycles,nBicycles,Toilet,Water,HotWater,Electricity,AC,Fridge,Washer,RiceCooker,TV,TVViewing,CellPhone,Computer,InternetAccess,MedicineAtHome,Livestock,LivestockSales,nPigs,nGoats,nPoultry,nOxen,nHorses,nPigsSold,nGoatsSold,nPoultrySold,nOxenSold,nHorsesSold,PrimarySourceHouseholdIncome,SecondarySourceHouseholdIncome,HHIncomeMonthONLY,HHOtherIncomeONLY,HHIncomeTotalLastYear,HHTotalMonthIncome,HHIncomeIncomplete,IncomeFromRemittance,RegularIncomeFromLand,GovtLumpsumReceived,DibaoPerYear,GovtLandCompensation,HouseholdDebt,SourceOfHouseholdDebt,MajorShockLast5Years,MajorShockLifetime,FoodInsecurityLast5Years,FoodInsecurityChildhood,PctFoodHome,PctFoodMarket,FamilyConditionComparedOtherHouseholds,FamilyConditionCompared10YearsAgo,LastBabyBirthPlace,MotherBirthPlace,LastTimeToClinic,LastTimeToClinicReason,LastTimeToHospital,LastTimeToHospitalReason
572,4.2,4,Average,4,2,Nuclear,,1,0,0,Brick,,0,7,0,2,0,2,2,0,1,0,1,1,1,1,4,1,0,0,1,1,1,13,9,30,0,0,30,0,50,0,0,Agriculture,,0,44000,44000,3666.666667,0,0,MPL,M,600,25000,45000,Education,No shock,No shock,Always enough,Sometimes not enough,55,45,1,Better,Home,Home,Few months ago,Get medicine,Few months ago,Blood pressure and stomach
573,4.2,4,Average,4,3,Patrilineal,,1,0,0,Earth,,0,3,1,0,0,2,2,0,1,0,1,1,1,1,4,1,0,0,1,1,0,8,5,30,1,0,0,0,0,0,0,Salary (Regular),,650,0,7800,650,0,0,MPL,M,No,10000,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Ninglang,Home,Few months ago,Eye problem,Few months ago,Eye problem
574,4.2,4,Average,8,4,Patrilineal,,1,0,0,Concrete,,0,0,1,0,0,2,3,1,1,0,1,1,1,1,4,1,0,0,1,1,1,6,1,35,0,0,-999,0,0,0,0,Salary (Irregular),Agriculture,2000,8000,32000,2666.666667,0,0,MPL,M,No,4800,0,,No shock,No shock,Always enough,Always enough,50,50,5,Better,Ninglang,Home,Never,Na,Few years ago,Body delivery
575,4.2,4,Average,5,3,Matrilineal,1,1,0,0,Brick,,0.5,1.5,0,1,0,2,2,0,1,0,1,1,1,1,3,1,0,0,1,1,1,12,0,60,0,0,6,0,10,0,0,Salary (Irregular),Agriculture,0,16500,16500,1375,0,10000,MPL,M,No,4800,0,,Illness,No shock,Always enough,Sometimes not enough,60,40,3,Better,Ninglang,Home,Few months ago,Feet pain,Last year,Spinal problem
576,4.2,4,Rich,5,3,Bilateral,1,1,0,0,Brick,,0,2.5,0,2,0,2,2,0,1,0,1,1,1,1,3,1,0,0,0,1,1,4,0,25,0,0,0,0,20,0,0,Gifts and Remittances,Agriculture,0,32000,32000,2666.666667,0,30000,MP,M,No,7900,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,3,Better,Ninglang,Home,Never,Na,Few years ago,Broke finger
577,4.2,4,Rich,6,3,Patrilineal,,1,0,1,Brick,,2,20,0,2,0,2,2,1,1,0,1,1,1,1,3,1,0,0,1,1,0,12,3,25,0,0,0,0,0,0,0,Property and Rent,Agriculture,1000,2000,14000,1166.666667,0,0,MPL,M,No,53600,0,,No shock,No shock,Always enough,Always enough,60,40,8,Better,Ninglang,Home,Few months ago,Body check,Last year,Baby delivery
578,4.2,4,Poor,2,2,Nuclear,,1,0,0,Brick,UC,0,8,0,0,0,0,2,0,1,0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Welfare and Subsidy,,50,0,600,50,0,0,MP,MP,Yes,20000,0,,No shock,No shock,Always enough,Always enough,60,40,5,Better,Home,Home,Few months ago,Body check,Never,Na
579,4.2,4,Average,4,2,Nuclear,,1,0,0,Wood,,0,10,0,1,0,0,2,0,1,0,1,0,1,1,3,1,0,0,0,1,1,7,4,20,2,0,15,0,0,0,0,Agriculture,Salary (Irregular),800,10000,19600,1633.333333,0,0,MP,M,Yes,12400,0,,No shock,No shock,Always enough,Always enough,60,40,1,Better,Home,Home,Never,Na,Few years ago,Stomach pain
580,4.2,4,Rich,8,3,Bilateral,1,1,0,0,Wood,,0,10,1,1,0,2,2,0,1,0,1,1,1,1,3,1,0,0,1,1,0,4,2,20,2,0,0,0,0,0,0,Gifts and Remittances,,0,34500,34500,2875,0,34500,MP,M,No,13600,0,,No shock,No shock,Always enough,Always enough,40,60,5,Better,City,Home,Few months ago,Flu,Few years ago,Stomach pain
581,4.2,4,Poor,6,3,Patrilineal,,1,0,1,Earth,D,4,0,0,0,0,2,2,0,1,0,1,1,1,1,3,1,0,0,1,1,1,9,3,10,1,0,8,0,0,0,0,Agriculture,Welfare and Subsidy,100,7000,8200,683.3333333,0,0,0,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Last year,Flu,Last year,Bp problem
582,4.2,4,Poor,7,3,Patrilineal,,1,0,1,Earth,,2,4,0,0,0,1,2,0,1,0,1,1,1,1,3,1,1,0,1,1,1,3,3,20,1,0,17,0,0,0,0,Agriculture,Salary (Irregular),1100,12500,25700,2141.666667,0,12000,L,0,Yes,,6000,Education,No shock,No shock,Always enough,Sometimes not enough,40,60,3,Better,Home,Home,Few months ago,Flu,Last year,Stomach pain
583,4.2,4,Average,8,3,Bilateral,1,1,0,1,Wood,,2,1,1,0,0,0,2,0,1,0,1,1,1,1,3,1,0,0,1,1,1,15,0,20,0,0,15,0,0,0,0,Salary (Irregular),Agriculture,2000,10500,34500,2875,0,24000,L,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,5,Better,Ninglang,Home,Few months ago,Stomach pain,Last year,Removal of galdbladder
584,4.2,4,Poor,4,2,Nuclear,,1,0,1,Earth,,2,0,1,1,0,3,2,1,1,0,1,1,1,1,3,1,0,0,1,1,1,20,0,27,0,0,0,0,0,0,0,Agriculture,Salary (Irregular),0,18500,18500,1541.666667,0,5500,0,0,No,,0,,No shock,No shock,Always enough,Never enough,65,35,4,Better,Home,Home,Last year,Flu,Few years ago,Leg broke due to accident
585,4.2,4,Poor,4,3,Patrilineal,,1,0,1,Wood,,2,0,1,0,0,2,2,1,1,0,1,0,1,1,3,1,0,0,1,1,1,15,5,10,0,0,15,0,0,0,0,Agriculture,,0,17000,17000,1416.666667,0,0,0,0,No,,0,,Death,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Few years ago,Flu,Never,Na
586,4.2,4,Rich,4,2,Nuclear,,1,0,0,Wood,,0,11,1,1,0,2,2,0,1,0,1,1,1,1,1,1,0,0,1,1,0,3,0,30,0,0,0,0,0,0,0,Business,Salary (Regular),5000,0,60000,5000,0,0,MP,M,No,12400,30000,Medical,Death,No shock,Always enough,Sometimes not enough,50,50,5,Better,Home,Home,Few years ago,Stomach pain,Few years ago,Broke bone during construction
587,4.2,4,Average,6,3,Matrilineal,1,1,0,0,Earth,,0,7,0,0,0,2,2,1,1,0,1,0,1,1,3,1,0,0,1,1,1,9,15,21,0,0,15,6,50,0,0,Agriculture,Welfare and Subsidy,100,15400,16600,1383.333333,0,0,MPL,M,No,13600,0,,No shock,No shock,Always enough,Sometimes not enough,60,40,5,Better,Home,Home,Few months ago,Muscle pain,Few months ago,Backbone pain
588,4.2,4,Poor,5,3,Patrilineal,,1,0,0,Earth,,0,7.5,0,0,0,2,2,0,1,0,1,1,1,1,4,1,0,0,1,1,1,5,0,50,0,0,10,0,0,0,0,Business,Agriculture,0,10000,10000,833.3333333,0,5000,MP,M,No,13000,0,,No shock,No shock,Always enough,Sometimes not enough,50,50,5,Better,Ninglang,Home,Last year,Flu,Last year,Back pain
589,4.2,4,Average,6,3,Patrilineal,,1,0,0,Earth,,0,0,0,0,0,1,2,0,1,0,1,1,1,1,4,1,0,0,1,1,0,2,2,8,0,0,0,0,0,0,0,Salary (Irregular),Welfare and Subsidy,1600,0,19200,1600,0,0,MP,M,No,13600,15000,Education,No shock,No shock,Always enough,Sometimes not enough,40,60,-999,Better,Home,Home,Last year,Feet pain,Never,Na
590,5.9,5,Average,4,2,Patrilineal,,1,0,1,Earth,,20,0,0,0,0,0,2,0,1,0,0,0,1,1,3,1,0,0,1,1,0,4,0,50,2,1,0,0,0,0,0,Salary (Regular),Agriculture,2000,500,24500,2041.666667,0,0,MP,0,1500,,100000,Property purchase-repair,Illness,No shock,Always enough,Sometimes not enough,75,35,2,Worse,Home,Home,Last year,Kidney stone,Last year,Kidney stone turned ____
592,5.7,5,Poor,6,3,Bilateral,1,1,0,1,Earth,,11,0,0,0,0,0,1,1,1,0,1,1,1,1,3,1,0,0,1,1,0,15,0,20,3,1,0,0,0,0,0,Agriculture,Gifts and Remittances,0,23000,23000,1916.666667,0,12000,0,-998,Yes,,0,,No shock,No shock,Always enough,Sometimes not enough,75,25,3,Better,Ninglang,Home,Few months ago,Stomach ache,Few years ago,Stomach ache
594,5.9,5,-997,6,3,Patrilineal,,1,0,1,Wood,,5.5,0,0,1,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,19,3,50,1,0,8,0,0,0,0,Agriculture,Welfare and Subsidy,100,6000,7200,600,0,0,0,0,Yes,,0,,No shock,No shock,Always enough,Sometimes not enough,75,25,3,Better,Ninglang,Home,Few months ago,Stomach check,Never,Na
595,5.1,5,Average,4,2,Patrilineal,,1,0,1,Wood,,3,0,0,0,0,1,2,0,1,0,1,1,1,1,3,1,0,1,1,1,1,30,5,35,0,0,7,0,0,0,0,Agriculture,Salary (Irregular),800,18000,27600,2300,0,6000,0,0,No,,5000,Medical,Illness,No shock,Always enough,Sometimes not enough,65,35,1,No change,Home,Home,Last year,Feet pain,Last year,Stomach ache
596,5.7,5,-997,4,2,Nuclear,,1,0,1,Wood,,4.5,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,0,0,1,1,1,6,0,15,0,0,5,0,30,0,0,Agriculture,Salary (Irregular),500,15000,21000,1750,0,0,0,P,No,,0,,Illness,No shock,Always enough,Always enough,40,60,1,No change,Home,Home,Few months ago,Headache,Never,Na
597,5.7,5,Poor,3,2,Nuclear,,1,0,1,Wood,,3,0,0,0,0,0,0,1,1,0,1,0,1,1,3,1,0,0,1,1,1,5,2,15,0,0,8,0,0,0,0,Agriculture,Gifts and Remittances,0,7200,7200,600,0,0,0,-998,No,,0,,No shock,No shock,Always enough,Sometimes not enough,75,25,5,No change,Home,Home,Few months ago,Arthritis,Never,Na
598,5.7,5,-997,5,3,Patrilineal,,1,0,1,Wood,,4,0,0,0,0,0,2,0,1,0,1,1,1,1,3,1,0,0,1,1,1,10,0,20,0,1,2,0,5,0,0,Salary (Irregular),Agriculture,525,4500,10800,900,0,0,0,-998,No,,1000,Life events,No shock,Death,Always enough,Sometimes not enough,70,30,3,Better,Home,Home,Few months ago,Stomach ache,Last year,Bp problem
599,4.1,4,Poor,5,3,Patrilineal,,1,0,1,Wood,,5,-998,0,0,0,0,2,0,1,0,1,1,1,1,3,1,0,1,1,1,0,7,3,10,4,1,0,0,0,0,0,Salary (Irregular),,2040,0,24480,2040,0,0,MPL,M,No,13000,8000,Property purchase-repair,No shock,No shock,Always enough,Always enough,60,40,3,No change,Home,Home,Few months ago,Flu and headache,Never,Na
600,4.2,4,Rich,3,2,Nuclear,,1,0,1,Brick,,2,1,0,0,0,2,2,0,1,0,1,1,1,1,4,1,0,0,1,1,1,3,0,550,0,0,0,0,800,0,0,Business,Gifts and Remittances,0,102500,102500,8541.666667,0,12500,L,0,No,,30000,Education,No shock,Death,Always enough,Always enough,60,40,7,Better,Home,Home,Few months ago,Minor discomfort,Few years ago,Broke leg
602,4.1,4,Average,4,2,Nuclear,,1,1,1,Brick,,1,3,0,1,0,3,2,1,1,0,1,1,1,1,3,1,0,0,1,1,1,5,0,10,0,0,5,0,2,0,0,Salary (Irregular),Agriculture,1300,6000,21600,1800,0,0,L,0,No,,10000,Education,No shock,Death,Always enough,Sometimes not enough,60,40,3,Better,Home,Home,Few months ago,Flu,Few years ago,Stomach ache
603,4.1,4,Rich,5,3,Matrilineal,1,1,0,1,Wood,,0.8,1.5,2,0,0,2,2,1,1,0,1,1,1,1,4,1,1,1,1,1,1,4,0,20,0,0,0,0,-999,0,0,Business,Salary (Regular),3550,0,42600,3550,0,0,MPL,M,No,13000,110000,Property purchase-repair,No shock,Illness,Always enough,Sometimes not enough,25,75,6,Better,City,Home,Few months ago,__,Few months ago,Body check
604,4.1,4,Rich,4,2,Nuclear,,1,1,1,Wood,,2.5,-999,2,0,0,2,2,0,1,0,1,1,1,1,4,1,1,1,0,1,1,2,0,5,0,2,0,0,0,300,0,Business,,5500,0,66000,5500,0,0,MPL,M,Yes,12400,0,,No shock,No shock,Always enough,Sometimes not enough,40,60,5,Better,Home,Home,Few months ago,Stomach ache,Last year,Body check
605,4.3,4,Average,6,3,Patrilineal,,1,0,0,Brick,,0,9,1,1,1,2,2,0,1,0,1,1,1,1,3,1,0,0,1,1,0,25,0,13,0,0,0,0,0,0,0,Salary (Irregular),Business,800,0,9600,800,0,0,MP,M,No,13600,0,,No shock,No shock,Always enough,Sometimes not enough,50,50,3,Better,Home,Home,Never,Na,Never,Na
